Report Year,Colony Name,Latitude,Longitude,Nest Check,Colony Type,Species,Number
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Wood Stork,40
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Great Egret,49
2022,Gator Farm,27.0230043,-81.06110296,N,Off-Lake Island,Cattle Egret,138
2022,Gun Range,26.893205,-81.124513,N,Off-Lake Island,Great Blue Heron,1
2022,Gun Range,26.893205,-81.124513,N,Off-Lake Island,Anhinga,8
2022,Gun Range,26.893205,-81.124513,N,Off-Lake Island,Great Egret,32
2022,Gun Range,26.893205,-81.124513,N,Off-Lake Island,Cattle Egret,70
2022,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Tricolored Heron,2
2022,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Snowy Egret,8
2022,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Great Egret,107
2022,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Cattle Egret,442
2022,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Glossy Ibis,1
2022,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Little Blue Heron,1
2022,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Egret,51
2022,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Tricolored Heron,68.5
2022,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Snowy Egret,180
2022,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,White Ibis,344
2022,Moore Haven East 1,26.88641245,-81.09643592,N,Marsh Island,Great Blue Heron,2
2022,Moore Haven East 1,26.88641245,-81.09643592,N,Marsh Island,Anhinga,6
2022,Moore Haven East 1,26.88641245,-81.09643592,N,Marsh Island,Great Egret,206
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Glossy Ibis,2
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Great Blue Heron,2
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Anhinga,4
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Roseate Spoonbill,5
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Tricolored Heron,8
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Cattle Egret,76
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Snowy Egret,103
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,Great Egret,115
2022,Moore Haven NW,26.91117,-81.02514,N,Marsh Island,White Ibis,442
2022,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Tricolored Heron,1
2022,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,White Ibis,4
2022,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Cattle Egret,5
2022,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Great Egret,20
2022,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Snowy Egret,41
2021,Clewiston Marsh,26.76599,-80.89796,N,Marsh Island,Snowy Egret,45
2021,Clewiston Marsh,26.76599,-80.89796,N,Marsh Island,Cattle Egret,120
2021,Clewiston Marsh,26.76599,-80.89796,N,Marsh Island,White Ibis,205
2021,Clewiston Spit,26.77658,-80.90914,Y,Spoil Island,Roseate Spoonbill,2
2021,Clewiston Spit,26.77658,-80.90914,Y,Spoil Island,Tricolored Heron,67
2021,Clewiston Spit,26.77658,-80.90914,Y,Spoil Island,Great Egret,148
2021,Clewiston Spit,26.77658,-80.90914,Y,Spoil Island,Snowy Egret,202
2021,Eagle Bay Island,27.17064,-80.84643,Y,Marsh Island,Great Egret,3
2021,Eagle Bay Island,27.17064,-80.84643,Y,Marsh Island,Tricolored Heron,50
2021,Eagle Bay Island,27.17064,-80.84643,Y,Marsh Island,Glossy Ibis,137
2021,Eagle Bay Island,27.17064,-80.84643,Y,Marsh Island,White Ibis,137
2021,Eagle Bay Island,27.17064,-80.84643,Y,Marsh Island,Snowy Egret,206
2021,Eagle Bay Island,27.17064,-80.84643,Y,Marsh Island,Cattle Egret,343
2021,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Tricolored Heron,3
2021,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Snowy Egret,4
2021,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Roseate Spoonbill,16
2021,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,White Ibis,25
2021,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Wood Stork,25
2021,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Great Egret,175
2021,Gun Range,26.893216,-81.124687,N,Off-Lake Island,Great Egret,40
2021,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Tricolored Heron,9
2021,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Snowy Egret,19
2021,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Great Egret,187
2021,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Cattle Egret,277
2021,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Little Blue Heron,3
2021,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Great Blue Heron,5
2021,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Tricolored Heron,56
2021,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Great Egret,115
2021,Little Bear Beach,26.721389,-80.842222,Y,Spoil Island,Snowy Egret,120
2021,Moonshine Bay,26.92755,-81.03479,Y,Marsh Island,Tricolored Heron,14
2021,Moonshine Bay,26.92755,-81.03479,Y,Marsh Island,Great Egret,15
2021,Moonshine Bay,26.92755,-81.03479,Y,Marsh Island,Glossy Ibis,71
2021,Moonshine Bay,26.92755,-81.03479,Y,Marsh Island,Snowy Egret,101
2021,Moonshine Bay,26.92755,-81.03479,Y,Marsh Island,White Ibis,998
2021,Moorehaven East 4,26.892645,-81.050998,N,Marsh Island,Great Blue Heron,4
2021,Moorehaven East 4,26.892645,-81.050998,N,Marsh Island,Snowy Egret,5
2021,Moorehaven East 4,26.892645,-81.050998,N,Marsh Island,Great Egret,56
2021,Pahokee,26.77908,-80.697596,N,Spoil Island,Cattle Egret,26
2021,Pahokee,26.77908,-80.697596,N,Spoil Island,Tricolored Heron,100
2021,Pahokee,26.77908,-80.697596,N,Spoil Island,White Ibis,127
2021,Pahokee,26.77908,-80.697596,N,Spoil Island,Snowy Egret,298
2020,Bird Island,26.97196,-81.0086,Y,Spoil Island,Great Blue Heron,3
2020,Bird Island,26.97196,-81.0086,Y,Spoil Island,Snowy Egret,12
2020,Bird Island,26.97196,-81.0086,Y,Spoil Island,Tricolored Heron,21
2020,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,White Ibis,2
2020,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Blue Heron,4
2020,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Egret,98
2020,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Tricolored Heron,105
2020,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Snowy Egret,370
2020,Eagle Bay Island,27.17427,-80.83663,N,Marsh Island,Anhinga,1
2020,Eagle Bay Island,27.17427,-80.83663,N,Marsh Island,Tricolored Heron,5
2020,Eagle Bay Island,27.17427,-80.83663,N,Marsh Island,Glossy Ibis,10
2020,Eagle Bay Island,27.17427,-80.83663,N,Marsh Island,Snowy Egret,142
2020,Eagle Bay Island,27.17427,-80.83663,N,Marsh Island,Cattle Egret,263
2020,Eagle Bay Island,27.17427,-80.83663,N,Marsh Island,White Ibis,387
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Great Blue Heron,1
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Tricolored Heron,1
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Glossy Ibis,8
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Anhinga,12
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Little Blue Heron,26
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Snowy Egret,30
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Roseate Spoonbill,51
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Wood Stork,52
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Cattle Egret,132
2020,Gator Farm,27.023,-81.0611,N,Off-Lake Island,Great Egret,179
2020,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Anhinga,3
2020,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Little Blue Heron,3
2020,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Tricolored Heron,19
2020,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Great Egret,22
2020,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Snowy Egret,35
2020,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Cattle Egret,539
2020,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Blue Heron,2
2020,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Tricolored Heron,45
2020,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Egret,82
2020,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Snowy Egret,127
2020,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Glossy Ibis,1
2020,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,White Ibis,4
2020,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Tricolored Heron,10
2020,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Cattle Egret,14
2020,Pahokee Airport,26.77908,-80.6976,N,Spoil Island,Snowy Egret,94
2019,Bird Island,26.97199,-81.00917,Y,Spoil Island,Great Blue Heron,1
2019,Bird Island,26.97199,-81.00917,Y,Spoil Island,Tricolored Heron,19
2019,Bird Island,26.97199,-81.00917,Y,Spoil Island,Snowy Egret,35
2019,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Blue Heron,3
2019,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,White Ibis,31
2019,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Egret,60
2019,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Glossy Ibis,105
2019,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Tricolored Heron,130
2019,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Snowy Egret,215
2019,Eagle Bay Island,27.17427,-80.836672,N,Marsh Island,Anhinga,12
2019,Eagle Bay Island,27.17427,-80.836672,N,Marsh Island,Little Blue Heron,15
2019,Eagle Bay Island,27.17427,-80.836672,N,Marsh Island,Snowy Egret,30
2019,Eagle Bay Island,27.17427,-80.836672,N,Marsh Island,Tricolored Heron,40
2019,Eagle Bay Island,27.17427,-80.836672,N,Marsh Island,Glossy Ibis,118
2019,Eagle Bay Island,27.17427,-80.836672,N,Marsh Island,White Ibis,160
2019,Eagle Bay Island,27.17427,-80.836672,N,Marsh Island,Cattle Egret,400
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Anhinga,10
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Little Blue Heron,11
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Glossy Ibis,12
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Roseate Spoonbill,20
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Wood Stork,28
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Snowy Egret,30
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Great Egret,200
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Cattle Egret,400
2019,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Tricolored Heron,NA
2019,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Anhinga,4
2019,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Tricolored Heron,6
2019,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Snowy Egret,10
2019,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Great Egret,25
2019,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Cattle Egret,550
2019,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Blue Heron,1
2019,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Little Blue Heron,1
2019,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,White Ibis,40
2019,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Egret,50
2019,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Tricolored Heron,75
2019,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Glossy Ibis,100
2019,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Snowy Egret,130
2019,Moore Haven,26.886412,-81.096436,N,Marsh Island,Great Blue Heron,1
2019,Moore Haven,26.886412,-81.096436,N,Marsh Island,Great Egret,10
2019,Moore Haven,26.886412,-81.096436,N,Marsh Island,Snowy Egret,30
2019,Moore Haven,26.886412,-81.096436,N,Marsh Island,White Ibis,30
2019,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Glossy Ibis,1
2019,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Little Blue Heron,1
2019,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Great Egret,3
2019,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Snowy Egret,20
2019,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Cattle Egret,35
2019,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Tricolored Heron,40
2018,Bird Island,26.97199,-81.00917,N,Spoil Island,Tricolored Heron,14
2018,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,White Ibis,1
2018,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Anhinga,2
2018,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Cattle Egret,3
2018,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Glossy Ibis,15
2018,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Egret,60
2018,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Tricolored Heron,189
2018,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Snowy Egret,220
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Anhinga,2
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Little Blue Heron,4
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Great Blue Heron,6
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Tricolored Heron,25
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Glossy Ibis,50
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Great Egret,100
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Snowy Egret,150
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,White Ibis,250
2018,Eagle Bay Island,27.17064,-80.84643,N,Marsh Island,Cattle Egret,500
2018,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Roseate Spoonbill,6
2018,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Tricolored Heron,20
2018,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Little Blue Heron,50
2018,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Wood Stork,90
2018,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Great Egret,100
2018,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Snowy Egret,100
2018,Gator Farm,27.023004,-81.061103,N,Off-Lake Island,Cattle Egret,450
2018,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Little Blue Heron,1
2018,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Anhinga,2
2018,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Tricolored Heron,3
2018,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Snowy Egret,15
2018,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Great Egret,100
2018,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Cattle Egret,340
2018,Liberty Point,26.82562,-81.01068,N,Marsh Island,Little Blue Heron,1
2018,Liberty Point,26.82562,-81.01068,N,Marsh Island,Snowy Egret,20
2018,Liberty Point,26.82562,-81.01068,N,Marsh Island,Cattle Egret,50
2018,Liberty Point,26.82562,-81.01068,N,Marsh Island,Great Egret,120
2018,Liberty Point 2,26.817518,-80.99675,N,Marsh Island,Great Egret,20
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Cattle Egret,3
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Anhinga,4
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Blue Heron,4
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Little Blue Heron,4
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Glossy Ibis,10
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Egret,60
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Tricolored Heron,100
2018,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Snowy Egret,200
2018,Moonshine Bay 1,26.91321,-81.02956,N,Marsh Island,Little Blue Heron,1
2018,Moonshine Bay 1,26.91321,-81.02956,N,Marsh Island,Tricolored Heron,15
2018,Moonshine Bay 1,26.91321,-81.02956,N,Marsh Island,Snowy Egret,42
2018,Moonshine Bay 2,26.922267,-81.02969,Y,Marsh Island,Great Blue Heron,1
2018,Moonshine Bay 2,26.922267,-81.02969,Y,Marsh Island,White Ibis,1
2018,Moonshine Bay 2,26.922267,-81.02969,Y,Marsh Island,Little Blue Heron,10
2018,Moonshine Bay 2,26.922267,-81.02969,Y,Marsh Island,Anhinga,20
2018,Moonshine Bay 2,26.922267,-81.02969,Y,Marsh Island,Tricolored Heron,44
2018,Moonshine Bay 2,26.922267,-81.02969,Y,Marsh Island,Snowy Egret,100
2018,Moonshine Bay 3,26.928044,-81.034227,N,Marsh Island,Great Blue Heron,1
2018,Moonshine Bay 3,26.928044,-81.034227,N,Marsh Island,Tricolored Heron,1
2018,Moonshine Bay 3,26.928044,-81.034227,N,Marsh Island,Glossy Ibis,2
2018,Moonshine Bay 3,26.928044,-81.034227,N,Marsh Island,Anhinga,13
2018,Moonshine Bay 3,26.928044,-81.034227,N,Marsh Island,White Ibis,40
2018,Moonshine Bay 3,26.928044,-81.034227,N,Marsh Island,Great Egret,80
2018,Moonshine Bay 3,26.928044,-81.034227,N,Marsh Island,Snowy Egret,90
2018,Moore Haven,26.886412,-81.096436,Y,Marsh Island,Anhinga,7
2018,Moore Haven,26.886412,-81.096436,Y,Marsh Island,Tricolored Heron,25
2018,Moore Haven,26.886412,-81.096436,Y,Marsh Island,Cattle Egret,200
2018,Moore Haven,26.886412,-81.096436,Y,Marsh Island,Great Egret,450
2018,Moore Haven,26.886412,-81.096436,Y,Marsh Island,Snowy Egret,750
2018,Moore Haven,26.886412,-81.096436,Y,Marsh Island,White Ibis,1200
2018,Moore Haven East 2,26.883044,-81.050762,N,Marsh Island,Great Egret,2
2018,Moore Haven East 2,26.883044,-81.050762,N,Marsh Island,Tricolored Heron,25
2018,Moore Haven East 2,26.883044,-81.050762,N,Marsh Island,Snowy Egret,50
2018,Moore Haven East 2,26.883044,-81.050762,N,Marsh Island,White Ibis,350
2018,Moore Haven East 3,26.86238,-81.00704,N,Marsh Island,Great Egret,3
2018,Moore Haven East 4,26.892645,-81.050998,N,Marsh Island,Great Egret,21
2018,Moore Haven East 4,26.892645,-81.050998,N,Marsh Island,Snowy Egret,40
2018,Moore Haven East 4,26.892645,-81.050998,N,Marsh Island,White Ibis,200
2018,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Cattle Egret,40
2018,Pahokee Airport,26.77908,-80.697596,N,Spoil Island,Snowy Egret,60
2017,Bird Island,26.97199,-81.00917,Y,Spoil Island,Great Blue Heron,1
2017,Bird Island,26.97199,-81.00917,Y,Spoil Island,Snowy Egret,39
2017,Bird Island,26.97199,-81.00917,Y,Spoil Island,Tricolored Heron,63
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Roseate Spoonbill,1
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,White Ibis,4
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Little Blue Heron,5
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Blue Heron,6
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Egret,55
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Glossy Ibis,57
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Tricolored Heron,150
2017,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Snowy Egret,200
2017,Eagle Bay East,26.928044,-81.034227,N,Marsh Island,Great Egret,10
2017,Eagle Bay East,26.928044,-81.034227,N,Marsh Island,Tricolored Heron,30
2017,Eagle Bay East,26.928044,-81.034227,N,Marsh Island,Snowy Egret,50
2017,Eagle Bay East,26.928044,-81.034227,N,Marsh Island,White Ibis,75
2017,Eagle Bay East,26.928044,-81.034227,N,Marsh Island,Glossy Ibis,150
2017,Eagle Bay East,26.928044,-81.034227,N,Marsh Island,Cattle Egret,650
2017,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Roseate Spoonbill,7
2017,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Wood Stork,12
2017,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Little Blue Heron,15
2017,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Great Egret,70
2017,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Cattle Egret,450
2017,Indian Prairie East,27.07852,-80.86883,N,Marsh Island,Anhinga,3
2017,Indian Prairie East,27.07852,-80.86883,N,Marsh Island,Snowy Egret,10
2017,Indian Prairie East,27.07852,-80.86883,N,Marsh Island,Great Egret,80
2017,King's Bar,26.89829,-81.08854,N,Marsh Island,Anhinga,10
2017,King's Bar,26.89829,-81.08854,N,Marsh Island,Great Egret,10
2017,King's Bar,26.89829,-81.08854,N,Marsh Island,Snowy Egret,50
2017,King's Bar,26.89829,-81.08854,N,Marsh Island,White Ibis,90
2017,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Great Egret,42
2017,Lakeport Marina,26.9726,-81.1144,N,Off-Lake Island,Cattle Egret,400
2017,Liberty Point 2,26.81752,-80.99675,N,Marsh Island,Great Egret,75
2017,Liberty Point 2,26.81752,-80.99675,N,Marsh Island,White Ibis,300
2017,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Little Blue Heron,1
2017,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Great Egret,57
2017,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Tricolored Heron,61
2017,Little Bear Beach,26.72139,-80.84222,Y,Spoil Island,Snowy Egret,182
2017,Moonshine Bay 2,26.92227,-81.02969,N,Marsh Island,Great Blue Heron,1
2017,Moonshine Bay 2,26.92227,-81.02969,N,Marsh Island,Roseate Spoonbill,5
2017,Moonshine Bay 2,26.92227,-81.02969,N,Marsh Island,Tricolored Heron,100
2017,Moonshine Bay 2,26.92227,-81.02969,N,Marsh Island,Great Egret,150
2017,Moonshine Bay 2,26.92227,-81.02969,N,Marsh Island,Snowy Egret,250
2017,Moonshine Bay 2,26.92227,-81.02969,N,Marsh Island,Glossy Ibis,950
2017,Moonshine Bay 2,26.92227,-81.02969,N,Marsh Island,White Ibis,1030
2017,Moonshine Bay 3,26.92804,-81.03423,Y,Marsh Island,Great Blue Heron,1
2017,Moonshine Bay 3,26.92804,-81.03423,Y,Marsh Island,Anhinga,15
2017,Moonshine Bay 3,26.92804,-81.03423,Y,Marsh Island,Tricolored Heron,50
2017,Moonshine Bay 3,26.92804,-81.03423,Y,Marsh Island,Great Egret,75
2017,Moonshine Bay 3,26.92804,-81.03423,Y,Marsh Island,Snowy Egret,100
2017,Moonshine Bay 3,26.92804,-81.03423,Y,Marsh Island,Glossy Ibis,400
2017,Moonshine Bay 3,26.92804,-81.03423,Y,Marsh Island,White Ibis,450
2017,Moore Haven,26.887547,-81.09752,N,Marsh Island,Great Egret,45
2017,Moore Haven,26.887547,-81.09752,N,Marsh Island,Cattle Egret,50
2017,Moore Haven,26.887547,-81.09752,N,Marsh Island,Snowy Egret,70
2016,Bird Island,26.97199,-81.00917,N,Spoil Island,Great Blue Heron,1
2016,Bird Island,26.97199,-81.00917,N,Spoil Island,Tricolored Heron,4
2016,Bird Island,26.97199,-81.00917,N,Spoil Island,Snowy Egret,22
2016,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Glossy Ibis,12
2016,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Tricolored Heron,30
2016,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Great Egret,56
2016,Clewiston Spit,26.77573,-80.90938,Y,Spoil Island,Snowy Egret,93
2016,Eagle Bay Trail,27.18791,-80.8317,N,Marsh Island,Little Blue Heron,5
2016,Eagle Bay Trail,27.18791,-80.8317,N,Marsh Island,Tricolored Heron,5
2016,Eagle Bay Trail,27.18791,-80.8317,N,Marsh Island,Great Egret,13
2016,Eagle Bay Trail,27.18791,-80.8317,N,Marsh Island,Snowy Egret,25
2016,Eagle Bay Trail,27.18791,-80.8317,N,Marsh Island,Cattle Egret,425
2016,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Tricolored Heron,3
2016,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Roseate Spoonbill,4
2016,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Wood Stork,63
2016,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Cattle Egret,150
2016,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Great Egret,165
2016,Gator Farm,27.02278,-81.06084,N,Off-Lake Island,Snowy Egret,609
2016,Indian Prairie East,27.07852,-80.86883,N,Marsh Island,Anhinga,6
2016,Indian Prairie East,27.07852,-80.86883,N,Marsh Island,Snowy Egret,133
2016,Indian Prairie East,27.07852,-80.86883,N,Marsh Island,Great Egret,190
